analysis_type,roi_index,roi_label,comparison,coefficient,p_value,p_value_fdr,cohens_d,mean_difference,change_difference,active_change_mean,sham_change_mean,p_value_active_vs_zero,p_value_sham_vs_zero
baseline_corrected,169,Cerebellum VI,recovery_minus_baseline,drift_1,0.41366599530556203,1.0,-0.29308682699518923,,-0.004510948401995144,-0.001733507873534968,0.0027774405284601757,0.6900600209209982,0.424256392433802
baseline_corrected,169,Cerebellum VI,recovery_minus_baseline,diffusion,0.022702963662046733,1.0,0.8492330650900451,,0.03942590029708344,0.02162610372949853,-0.017799796567584906,0.14445202301215646,0.053490178231623026
baseline_corrected,170,Anterior insula LH,stimulation_minus_baseline,drift_0,0.2891928166021638,0.9461132402575582,-0.381479382326676,,-0.008028482295249124,-0.003934968940975937,0.004093513354273187,0.4472135846569637,0.46603142907269257
baseline_corrected,170,Anterior insula LH,stimulation_minus_baseline,drift_1,0.012638957778203383,0.9955609819138664,-0.9378812150911893,,-0.01542848212795412,-0.0014455704738623376,0.013982911654091781,0.7346983060769394,0.00347176704680164
baseline_corrected,170,Anterior insula LH,stimulation_minus_baseline,diffusion,0.17282464789437268,0.8893087409238072,0.4937215714989914,,0.028608659907261996,0.008810526647923787,-0.01979813325933821,0.5938038500717813,0.13644434861276344
baseline_corrected,170,Anterior insula LH,recovery_minus_baseline,drift_0,0.3271687650796431,1.0,0.35217439814557866,,0.008185764615330632,0.0044051180849145576,-0.003780646530416074,0.5046843561264533,0.4698806444442135
baseline_corrected,170,Anterior insula LH,recovery_minus_baseline,drift_1,0.79449504976479,0.993361332062448,0.09291666212730469,,0.0018137298069350457,0.0041872636563309576,0.002373533849395912,0.36165545038766456,0.6591669058329901
baseline_corrected,170,Anterior insula LH,recovery_minus_baseline,diffusion,0.6698765234895028,1.0,-0.15222075133181437,,-0.00922442344434143,-0.017550345973936322,-0.008325922529594892,0.24646370766932152,0.6042339313113718
baseline_corrected,171,Parahippocampal gyrus posterior LH,stimulation_minus_baseline,drift_0,0.48195723672827384,0.9620354978747611,-0.25173480698503947,,-0.006614386146369517,-0.003778305701758118,0.0028360804446113997,0.47748465279956953,0.7180392138200653
baseline_corrected,171,Parahippocampal gyrus posterior LH,stimulation_minus_baseline,drift_1,0.1441220600019286,1.0,0.5302531554412772,,0.010870864264029324,0.005127479250125444,-0.00574338501390388,0.35896229977858163,0.2514473339694176
baseline_corrected,171,Parahippocampal gyrus posterior LH,stimulation_minus_baseline,diffusion,0.24363365662925063,0.9205935955289766,0.4204958743605781,,0.02690908051663046,0.03802706946844157,0.011117988951811108,0.021512013327472133,0.5252998928794337
baseline_corrected,171,Parahippocampal gyrus posterior LH,recovery_minus_baseline,drift_0,0.8496715684547331,1.0,0.06759280059975308,,0.0018544761734509696,0.0031003952014502624,0.0012459190279992928,0.7178116262443771,0.7994834647462087
baseline_corrected,171,Parahippocampal gyrus posterior LH,recovery_minus_baseline,drift_1,0.5335140908031395,1.0,0.2227112368880976,,0.0036108188766799127,0.004352601285645082,0.000741782408965169,0.3856478761993002,0.8094269170032504
baseline_corrected,171,Parahippocampal gyrus posterior LH,recovery_minus_baseline,diffusion,0.33835902861978195,1.0,0.34398922677250826,,0.021569964277420587,0.0036869962387311083,-0.017882968038689478,0.8398368803785639,0.19040962441088763
baseline_corrected,172,Lateral occipital cortex anterior LH,stimulation_minus_baseline,drift_0,0.5517113162194694,0.9543114658931363,0.21283153199497273,,0.004309547407145244,0.0002981055260632059,-0.004011441881082038,0.9608253070165369,0.3262898699889659
baseline_corrected,172,Lateral occipital cortex anterior LH,stimulation_minus_baseline,drift_1,0.971053186261667,1.0,0.01293702144536277,,0.00024309494434246806,0.001608583530027006,0.001365488585684538,0.7675086991178212,0.7342382859460396
baseline_corrected,172,Lateral occipital cortex anterior LH,stimulation_minus_baseline,diffusion,0.2211932151426682,0.9170115477979444,-0.44171588387356436,,-0.023547889249192974,-0.015227526904183454,0.008320362345009519,0.3533020134966234,0.42412183611108056
baseline_corrected,172,Lateral occipital cortex anterior LH,recovery_minus_baseline,drift_0,0.4616165975833836,1.0,0.2636657324617429,,0.005789641216327676,0.0023277242737162127,-0.003461916942611463,0.7287162257165146,0.41272145270973304
baseline_corrected,172,Lateral occipital cortex anterior LH,recovery_minus_baseline,drift_1,0.9486840449520866,0.9902675453934114,0.022945670204780763,,0.0003613388334915385,0.002574126184026838,0.0022127873505352995,0.5244278584745069,0.581162768790014
baseline_corrected,172,Lateral occipital cortex anterior LH,recovery_minus_baseline,diffusion,0.2724974313666551,1.0,-0.3952245346069703,,-0.027929296891589607,-0.01866167777232892,0.009267619119260688,0.3961849091941744,0.4852564620709121
baseline_corrected,173,Cerebellum Crus I superior RH,stimulation_minus_baseline,drift_0,0.7711763276201595,0.9773323755978259,0.10376070454448463,,0.002288613932038039,0.007420034833902562,0.005131420901864523,0.1966090633924709,0.36876611676891613
baseline_corrected,173,Cerebellum Crus I superior RH,stimulation_minus_baseline,drift_1,0.45732719845021286,0.9366061024260359,0.2662206161017242,,0.005197189110603014,0.007311625441957562,0.0021144363313545475,0.1225557156927658,0.6934068074013721
baseline_corrected,173,Cerebellum Crus I superior RH,stimulation_minus_baseline,diffusion,0.6666946125608495,0.9808840276757326,0.15378647162679618,,0.010024716791258647,-0.004500186999927316,-0.014524903791185963,0.8122820543537712,0.3018260018758623
baseline_corrected,173,Cerebellum Crus I superior RH,recovery_minus_baseline,drift_0,0.7414198888041288,1.0,-0.11774768045183256,,-0.0023441638830218915,0.008263477438626588,0.01060764132164848,0.05922880467674547,0.08529402786667607
baseline_corrected,173,Cerebellum Crus I superior RH,recovery_minus_baseline,drift_1,0.5237947364569095,1.0,0.22806118318579163,,0.0038887259406269067,0.003539094282683031,-0.0003496316579438756,0.44657823849274203,0.9311664936583752
baseline_corrected,173,Cerebellum Crus I superior RH,recovery_minus_baseline,diffusion,0.4919473510785626,1.0,0.24598083085154843,,0.014409206909588048,-0.007476833831645591,-0.02188604074123364,0.6137006098679831,0.15948236908301172
baseline_corrected,174,Frontomarginal gyrus,stimulation_minus_baseline,drift_0,0.06604026239679545,0.8050622463609349,0.6744810295728786,,0.01441022269407017,0.0010951441278502436,-0.013315078566219926,0.8550702248511772,0.012979389667152591
baseline_corrected,174,Frontomarginal gyrus,stimulation_minus_baseline,drift_1,0.2109878255207502,1.0,-0.45190434763454995,,-0.00814938000442152,-0.0055942217091234136,0.0025551582952981064,0.2732463025717734,0.5382547845277798
baseline_corrected,174,Frontomarginal gyrus,stimulation_minus_baseline,diffusion,0.17079653208133108,0.896900763339913,-0.4961380104024685,,-0.027354396084483174,-0.0029244339943013224,0.02442996209018185,0.8139619661345407,0.1287191520487349
baseline_corrected,174,Frontomarginal gyrus,recovery_minus_baseline,drift_0,0.5466319595103362,1.0,0.21557187979619885,,0.003943152999289852,-0.006432418516881937,-0.01037557151617179,0.23563626926200976,0.01631104159458265
baseline_corrected,174,Frontomarginal gyrus,recovery_minus_baseline,drift_1,0.9091664738073297,1.0,-0.04067885186978332,,-0.0005483812874767372,0.0008461867796530627,0.0013945680671297999,0.7914675117447856,0.7025353910378693
baseline_corrected,174,Frontomarginal gyrus,recovery_minus_baseline,diffusion,0.23601703425570594,1.0,-0.4275286411407159,,-0.02300894037487518,-0.005345824519873092,0.01766311585500209,0.7345275511815158,0.13155013392770196
baseline_corrected,175,Superior temporal gyrus posterior medial LH,stimulation_minus_baseline,drift_0,0.3581128124851174,0.9650197894335795,0.32997391731583364,,0.008752116412156494,0.002782444306957005,-0.005969672105199488,0.671844106609996,0.3949668774322166
baseline_corrected,175,Superior temporal gyrus posterior medial LH,stimulation_minus_baseline,drift_1,0.0522748828670796,0.9558835724265984,-0.7145560470529775,,-0.010568550031816414,-0.004069693449355094,0.006498856582461319,0.2962340366514181,0.0939073228088694
baseline_corrected,175,Superior temporal gyrus posterior medial LH,stimulation_minus_baseline,diffusion,0.3412287372609679,0.9573102108362497,-0.34191974529255936,,-0.020250098022915088,-0.02640651132043555,-0.006156413297520462,0.09233340559604078,0.6858090251737801
baseline_corrected,175,Superior temporal gyrus posterior medial LH,recovery_minus_baseline,drift_0,0.537491776286948,1.0,0.22053672750568545,,0.005746418620960418,0.004340606957863607,-0.0014058116630968113,0.5652548302553324,0.8021491808208445
baseline_corrected,175,Superior temporal gyrus posterior medial LH,recovery_minus_baseline,drift_1,0.8997262064994072,1.0,-0.04492904294881196,,-0.0006538733568311871,0.0034755293342632375,0.004129402691094425,0.42086127582470556,0.18515071556752613
baseline_corrected,175,Superior temporal gyrus posterior medial LH,recovery_minus_baseline,diffusion,0.48655591610952165,1.0,-0.24907779178287157,,-0.016580607421146844,-0.03825392504831403,-0.021673317627167184,0.0766763283108284,0.09611529764952591
baseline_corrected,176,Inferior occipital gyrus LH,stimulation_minus_baseline,drift_0,0.052881068796129076,0.8595272134481933,0.7126069415185259,,0.011464861456408931,0.005937754580034718,-0.005527106876374212,0.21565638493871594,0.12029448184225988
baseline_corrected,176,Inferior occipital gyrus LH,stimulation_minus_baseline,drift_1,0.09300530372131895,0.9246352525303941,0.6134147350228948,,0.01099448073609421,0.009327901030979231,-0.00166657970511498,0.06650584829217471,0.6994595168024702
baseline_corrected,176,Inferior occipital gyrus LH,stimulation_minus_baseline,diffusion,0.03639297939709285,0.866660718665653,-0.774469152267103,,-0.03417574664142963,-0.015521829403715381,0.01865391723771425,0.1928418866296739,0.1008066350239985
baseline_corrected,176,Inferior occipital gyrus LH,recovery_minus_baseline,drift_0,0.6078152680560889,1.0,0.18336760336223945,,0.004212137168551568,-0.0026210146108123747,-0.006833151779363943,0.6447537854251596,0.2656818152164658
baseline_corrected,176,Inferior occipital gyrus LH,recovery_minus_baseline,drift_1,0.21876236245194727,1.0,0.44410994246106766,,0.005643384780821802,0.0007477369264042516,-0.00489564785441755,0.8252842331667529,0.12553880715925966
baseline_corrected,176,Inferior occipital gyrus LH,recovery_minus_baseline,diffusion,0.13502279897788896,1.0,-0.5430527413385143,,-0.032385399749340224,-0.020587936003682337,0.011797463745657885,0.152436223513225,0.47403121414140736
baseline_corrected,177,Superio occipital sulcus superior RH,stimulation_minus_baseline,drift_0,0.8121146946415334,0.9715016907861335,0.08478282012666383,,0.002250050654338056,-0.0030731011473928687,-0.005323151801730925,0.457722723713037,0.5392746779998215
baseline_corrected,177,Superio occipital sulcus superior RH,stimulation_minus_baseline,drift_1,0.9255199598635131,0.9965640787594505,-0.03333017180924254,,-0.000716607436911377,-0.005875908560245164,-0.005159301123333787,0.297781984980999,0.3459164947448684
baseline_corrected,177,Superio occipital sulcus superior RH,stimulation_minus_baseline,diffusion,0.7193710333350614,0.9795690666690198,-0.12823423620018295,,-0.008764845338982849,-0.00334505356260267,0.005419791776380179,0.8250372580968753,0.7799108818797166
baseline_corrected,177,Superio occipital sulcus superior RH,recovery_minus_baseline,drift_0,0.8888110365274708,1.0,0.0498516789809677,,0.0012893869467792548,-0.0035614071294990694,-0.004850794076278324,0.43167082895386344,0.5539538317790198
baseline_corrected,177,Superio occipital sulcus superior RH,recovery_minus_baseline,drift_1,0.8876121626706702,0.9977111466243318,-0.05039295042082572,,-0.0008392642860942811,-0.001268634361630825,-0.0004293700755365438,0.6511777212608673,0.9353665844366713
baseline_corrected,177,Superio occipital sulcus superior RH,recovery_minus_baseline,diffusion,0.5291483333385096,1.0,0.22510783145782112,,0.015672135784702775,0.008564510189160449,-0.007107625595542327,0.5284560921252544,0.7364613756241409
baseline_corrected,178,Occipitotemporal sulcus mid-posterior LH,stimulation_minus_baseline,drift_0,0.6533757651307717,0.9463320841498023,-0.1603744536337931,,-0.002381467394852832,0.003652776599072356,0.006034243993925188,0.3862821760793993,0.0863389698557447
baseline_corrected,178,Occipitotemporal sulcus mid-posterior LH,stimulation_minus_baseline,drift_1,0.948431018357174,0.9991701263351298,0.023058975261755113,,0.00038355515661187586,4.106067190386966e-05,-0.0003424944847080062,0.9927223626285437,0.9306667689476023
baseline_corrected,178,Occipitotemporal sulcus mid-posterior LH,stimulation_minus_baseline,diffusion,0.18827298485948976,0.9051245844888146,-0.47600878384832057,,-0.026610955178222314,-0.023811263515101252,0.0027996916631210615,0.15656732239170568,0.8133783955779039
baseline_corrected,178,Occipitotemporal sulcus mid-posterior LH,recovery_minus_baseline,drift_0,0.605310039540501,1.0,0.18465434025981844,,0.004407786167516001,0.001737142667374438,-0.002670643500141564,0.7689340506280191,0.6689793875105737
baseline_corrected,178,Occipitotemporal sulcus mid-posterior LH,recovery_minus_baseline,drift_1,0.7650749177824125,0.9992815252668246,-0.10661433018296834,,-0.0015835396006405314,0.004153558807714425,0.005737098408354956,0.20755276198569425,0.19198650896415403
baseline_corrected,178,Occipitotemporal sulcus mid-posterior LH,recovery_minus_baseline,diffusion,0.3067585148844881,1.0,-0.3676112025865953,,-0.03058866446172915,-0.015271038008141825,0.015317626453587323,0.5237193869483217,0.40413251796021477
baseline_corrected,179,Cerebrospinal fluid (between precentral gyrus and skull RH),stimulation_minus_baseline,drift_0,0.028116798065550074,0.7781513843006291,-0.8157648200904819,,-0.019670537514528012,-0.018957107723596295,0.0007134297909317192,0.010057498139104604,0.9000840167859585
baseline_corrected,179,Cerebrospinal fluid (between precentral gyrus and skull RH),stimulation_minus_baseline,drift_1,0.5126633692163782,0.9145771604138873,0.2342545446419295,,0.0040897692647232945,0.010044119908840065,0.00595435064411677,0.04729597100458326,0.16325774809175858
baseline_corrected,179,Cerebrospinal fluid (between precentral gyrus and skull RH),stimulation_minus_baseline,diffusion,0.944098812344963,0.9976854322407039,0.024999322509733402,,0.0021172171250928434,0.037538185781521766,0.03542096865642892,0.08790461240336628,0.12446220578226498
baseline_corrected,179,Cerebrospinal fluid (between precentral gyrus and skull RH),recovery_minus_baseline,drift_0,0.15827818753688797,1.0,-0.5115764067853733,,-0.012094290228648623,-0.014498516172700886,-0.002404225944052263,0.038743612651112085,0.6610711427492537
baseline_corrected,179,Cerebrospinal fluid (between precentral gyrus and skull RH),recovery_minus_baseline,drift_1,0.6368795539160903,1.0,-0.16861437418727884,,-0.0029910977212964426,0.004562920370843677,0.007554018092140119,0.3243154122481423,0.10598485842552
baseline_corrected,179,Cerebrospinal fluid (between precentral gyrus and skull RH),recovery_minus_baseline,diffusion,0.29112509706416767,1.0,0.3799253111578988,,0.03339772880119554,0.04471060981782284,0.011312881016627299,0.09439971138279916,0.5480948169651007
baseline_corrected,180,Globus pallidus inferior,stimulation_minus_baseline,drift_0,0.4597944138861958,0.9550293708305568,-0.2647493613333308,,-0.005056474045458307,-0.005795411802805582,-0.000738937757347275,0.22072264711881193,0.884543624408334
baseline_corrected,180,Globus pallidus inferior,stimulation_minus_baseline,drift_1,0.7650059875637863,0.9991914939608638,-0.10664660935443157,,-0.0021429104851165928,-0.0028874705076249872,-0.0007445600225083945,0.5786622249804163,0.8826609119715411
